IncidentID,CreatedAt,DateKey,Hour,DistrictKey,CategoryKey,Subcategory,ChannelKey,TeamKey,Priority,Status,AssignedAt,ResolvedAt,ResponseHours,ResolutionHours,SLATargetHours,SLAMet,IsRepeat,RepeatGroupID,WasReopened,SatisfactionScore,Latitude,Longitude,DataClass
SYN-000121,2025-10-05 19:24:00,20251005,19,9,1,Missed collection,4,3,Low,Resolved,2025-10-05 19:40:27,2025-10-06 13:37:35,0.76,18.23,28,True,False,1121,False,,24.442235,39.640499,Synthetic
SYN-000122,2025-10-05 19:43:00,20251005,19,6,1,Overflowing container,4,4,Medium,Resolved,2025-10-05 19:54:16,2025-10-06 06:29:37,0.52,10.78,24,True,False,1122,False,,24.494601,39.619132,Synthetic
SYN-000123,2025-10-05 19:45:00,20251005,19,1,4,Signage issue,3,22,Medium,Resolved,2025-10-05 20:07:45,2025-10-06 17:02:35,1.05,21.29,24,True,False,1123,False,5.0,24.457695,39.608719,Synthetic
SYN-000124,2025-10-05 19:50:00,20251005,19,7,2,Drainage issue,4,9,Low,Resolved,2025-10-05 20:03:27,2025-10-11 15:26:36,0.62,139.61,85,False,False,1124,True,,24.501471,39.65839,Synthetic
SYN-000125,2025-10-05 19:50:00,20251005,19,1,5,Public amenity issue,1,28,Medium,Resolved,2025-10-05 20:14:12,2025-10-10 23:09:52,1.12,123.33,72,False,False,1125,False,,24.467889,39.615727,Synthetic
SYN-000126,2025-10-05 19:52:00,20251005,19,1,3,Irrigation leak,1,15,Medium,Resolved,2025-10-05 20:14:41,2025-10-07 05:04:12,1.05,33.2,48,True,False,1126,True,3.0,24.460767,39.610324,Synthetic
SYN-000127,2025-10-05 20:04:00,20251005,20,5,1,Street cleanliness,1,3,Medium,Resolved,2025-10-05 20:20:58,2025-10-06 07:49:50,0.79,11.76,24,True,False,1127,False,4.0,24.439003,39.543819,Synthetic
SYN-000128,2025-10-05 20:04:00,20251005,20,6,5,Public amenity issue,3,27,Medium,Resolved,2025-10-05 20:16:59,2025-10-08 07:07:44,0.6,59.06,72,True,False,1128,False,4.0,24.504581,39.609276,Synthetic
SYN-000129,2025-10-05 20:18:00,20251005,20,8,2,Drainage issue,2,9,Low,Resolved,2025-10-05 20:34:32,2025-10-08 13:52:13,0.77,65.57,85,True,False,1129,False,,24.466465,39.664604,Synthetic
SYN-000130,2025-10-05 20:24:00,20251005,20,8,8,Congestion,3,45,Low,Resolved,2025-10-05 20:39:57,2025-10-06 08:36:02,0.74,12.2,14,True,False,1130,False,4.0,24.472435,39.661922,Synthetic
SYN-000131,2025-10-05 20:24:00,20251005,20,9,1,Overflowing container,1,3,Low,Resolved,2025-10-05 20:40:39,2025-10-06 22:38:45,0.77,26.25,28,True,False,1131,False,5.0,24.456059,39.646809,Synthetic
SYN-000132,2025-10-05 20:25:00,20251005,20,5,2,Road obstruction,1,10,Medium,Resolved,2025-10-05 20:48:03,2025-10-09 17:04:44,1.07,92.66,72,False,False,1132,False,3.0,24.470537,39.546935,Synthetic
SYN-000133,2025-10-05 20:38:00,20251005,20,1,3,Irrigation leak,1,15,Medium,Resolved,2025-10-05 20:46:39,2025-10-08 17:58:22,0.4,69.34,48,False,False,1133,False,4.0,24.466836,39.603444,Synthetic
SYN-000134,2025-10-05 20:40:00,20251005,20,4,1,Missed collection,1,4,Low,Resolved,2025-10-05 20:58:41,2025-10-06 21:44:14,0.87,25.07,28,True,False,1134,False,,24.429739,39.544487,Synthetic
SYN-000135,2025-10-05 20:42:00,20251005,20,1,8,Unlicensed vendor,4,45,Medium,Resolved,2025-10-05 21:22:57,2025-10-06 06:36:08,1.9,9.9,12,True,False,1135,False,4.0,24.475208,39.610152,Synthetic
SYN-000136,2025-10-05 20:53:00,20251005,20,6,1,Missed collection,6,4,Medium,Resolved,2025-10-05 21:08:45,2025-10-06 09:41:09,0.73,12.8,24,True,False,1136,False,,24.485717,39.615823,Synthetic
SYN-000137,2025-10-05 20:56:00,20251005,20,8,3,Tree maintenance,1,15,Medium,Resolved,2025-10-05 21:11:30,2025-10-07 05:40:24,0.72,32.74,48,True,False,1137,False,,24.497112,39.656734,Synthetic
SYN-000138,2025-10-05 20:57:00,20251005,20,3,3,Tree maintenance,2,16,Medium,Resolved,2025-10-05 21:24:22,2025-10-07 08:56:50,1.27,36.0,48,True,False,1138,False,,24.441048,39.63104,Synthetic
SYN-000139,2025-10-05 21:08:00,20251005,21,9,1,Waste accumulation,4,4,Low,Resolved,2025-10-05 21:41:16,2025-10-06 13:53:45,1.54,16.76,28,True,False,1139,False,4.0,24.448764,39.633529,Synthetic
SYN-000140,2025-10-05 21:12:00,20251005,21,1,4,Unauthorized occupation,2,21,Low,Resolved,2025-10-05 21:34:35,2025-10-06 21:08:46,1.05,23.95,28,True,False,1140,False,4.0,24.454352,39.607942,Synthetic
SYN-000141,2025-10-05 21:14:00,20251005,21,3,2,Drainage issue,2,10,Medium,Resolved,2025-10-05 21:38:19,2025-10-08 06:22:24,1.13,57.14,72,True,False,1141,False,3.0,24.445506,39.659942,Synthetic
SYN-000142,2025-10-05 21:17:00,20251005,21,3,4,Signage issue,3,21,Medium,Resolved,2025-10-05 21:24:36,2025-10-06 14:38:10,0.35,17.35,24,True,False,1142,False,5.0,24.445617,39.661828,Synthetic
SYN-000143,2025-10-05 21:19:00,20251005,21,1,7,Vacant land waste,5,40,Medium,Resolved,2025-10-05 21:54:35,2025-10-09 10:29:33,1.65,85.18,96,True,False,1143,False,,24.460164,39.611933,Synthetic
SYN-000144,2025-10-05 21:30:00,20251005,21,7,4,Unauthorized occupation,1,22,Low,Resolved,2025-10-05 22:13:02,2025-10-06 12:49:43,1.99,15.33,28,True,False,1144,False,5.0,24.510042,39.619933,Synthetic
SYN-000145,2025-10-05 21:37:00,20251005,21,12,5,Accessibility issue,3,28,Medium,Resolved,2025-10-05 21:42:03,2025-10-07 20:28:06,0.23,46.85,72,True,False,1145,True,3.0,24.444748,39.575054,Synthetic
SYN-000146,2025-10-05 21:55:00,20251005,21,4,3,Damaged landscaping,2,15,Low,Resolved,2025-10-05 22:07:39,2025-10-07 02:39:47,0.59,28.75,57,True,False,1146,False,,24.428298,39.541939,Synthetic
SYN-000147,2025-10-05 22:05:00,20251005,22,6,5,Unsafe structure,1,27,Medium,Resolved,2025-10-05 22:16:25,2025-10-07 16:04:09,0.53,41.99,72,True,False,1147,False,,24.480637,39.639377,Synthetic
SYN-000148,2025-10-05 22:08:00,20251005,22,3,7,Fence issue,1,39,Low,Resolved,2025-10-05 22:29:00,2025-10-08 09:12:28,0.97,59.07,113,True,False,1148,False,4.0,24.451662,39.640399,Synthetic
SYN-000149,2025-10-05 22:23:00,20251005,22,1,1,Waste accumulation,1,3,Critical,Resolved,2025-10-05 22:56:29,2025-10-06 12:05:44,1.55,13.71,13,False,False,1149,False,4.0,24.463598,39.611636,Synthetic
SYN-000150,2025-10-05 22:29:00,20251005,22,3,7,Fence issue,1,39,Medium,Resolved,2025-10-05 22:40:01,2025-10-08 13:58:18,0.51,63.49,96,True,False,1150,False,,24.451926,39.656124,Synthetic
SYN-000151,2025-10-05 22:48:00,20251005,22,12,6,Electrical cabinet,5,34,Medium,Resolved,2025-10-05 23:00:56,2025-10-06 20:59:13,0.6,22.19,24,True,False,1151,False,,24.436864,39.562437,Synthetic
SYN-000152,2025-10-05 23:02:00,20251005,23,12,1,Street cleanliness,3,6,High,Resolved,2025-10-05 23:13:35,2025-10-06 08:56:04,0.54,9.9,17,True,False,1152,False,4.0,24.425823,39.582784,Synthetic
SYN-000153,2025-10-05 23:09:00,20251005,23,10,1,Missed collection,3,5,Medium,Resolved,2025-10-05 23:49:15,2025-10-06 16:46:19,1.86,17.62,24,True,False,1153,False,3.0,24.50537,39.593654,Synthetic
SYN-000154,2025-10-05 23:15:00,20251005,23,7,4,Signage issue,1,23,Medium,Resolved,2025-10-05 23:24:45,2025-10-06 23:03:10,0.45,23.8,24,True,False,1154,False,,24.496515,39.633792,Synthetic
SYN-000155,2025-10-05 23:37:00,20251005,23,8,6,Electrical cabinet,5,36,Medium,Resolved,2025-10-06 00:15:40,2025-10-07 09:36:34,1.79,33.99,24,False,False,1155,False,3.0,24.492709,39.664212,Synthetic
SYN-000156,2025-10-05 23:42:00,20251005,23,12,3,Tree maintenance,2,17,Medium,Resolved,2025-10-05 23:59:28,2025-10-07 18:56:38,0.81,43.24,48,True,False,1156,False,5.0,24.436061,39.565748,Synthetic
SYN-000157,2025-10-05 23:43:00,20251005,23,8,2,Pothole,1,11,Low,Resolved,2025-10-05 23:51:27,2025-10-10 12:38:45,0.39,108.93,85,False,False,1157,False,4.0,24.494663,39.648418,Synthetic
SYN-000158,2025-10-05 23:59:00,20251005,23,10,4,Sidewalk obstruction,2,23,Medium,Resolved,2025-10-06 00:27:27,2025-10-06 13:28:00,1.32,13.48,24,True,False,1158,False,,24.493327,39.569923,Synthetic
SYN-000159,2025-10-06 00:03:00,20251006,0,1,4,Signage issue,2,24,Low,Resolved,2025-10-06 00:22:16,2025-10-07 04:26:31,0.89,28.39,28,False,False,1159,False,,24.479124,39.611952,Synthetic
SYN-000160,2025-10-06 00:07:00,20251006,0,5,7,Fence issue,3,41,High,Resolved,2025-10-06 00:30:42,2025-10-07 19:06:22,1.1,42.99,69,True,False,1160,False,4.0,24.483915,39.539288,Synthetic
SYN-000161,2025-10-06 00:11:00,20251006,0,7,8,Unlicensed vendor,3,47,High,Resolved,2025-10-06 00:18:39,2025-10-06 06:47:14,0.35,6.6,9,True,False,1161,False,5.0,24.499742,39.632109,Synthetic
SYN-000162,2025-10-06 00:12:00,20251006,0,12,7,Construction debris,3,41,Medium,Resolved,2025-10-06 00:28:59,2025-10-10 17:08:48,0.79,112.95,96,False,False,1162,False,,24.431692,39.565228,Synthetic
SYN-000163,2025-10-06 01:11:00,20251006,1,2,2,Damaged pavement,3,12,Low,Resolved,2025-10-06 01:44:52,2025-10-08 22:41:35,1.57,69.51,85,True,False,1163,False,,24.429501,39.611794,Synthetic
SYN-000164,2025-10-06 01:16:00,20251006,1,8,6,Exposed cable,4,36,Medium,Resolved,2025-10-06 01:40:48,2025-10-06 20:43:46,1.15,19.46,24,True,False,1164,False,,24.478002,39.644887,Synthetic
SYN-000165,2025-10-06 01:17:00,20251006,1,6,6,Electrical cabinet,2,36,Medium,Resolved,2025-10-06 01:27:59,2025-10-07 04:00:36,0.51,26.73,24,False,False,1165,False,,24.490173,39.605565,Synthetic
SYN-000166,2025-10-06 01:28:00,20251006,1,10,6,Electrical cabinet,1,36,High,Resolved,2025-10-06 01:45:38,2025-10-06 14:18:05,0.82,12.83,17,True,False,1166,False,,24.497088,39.581956,Synthetic
SYN-000167,2025-10-06 02:15:00,20251006,2,1,5,Accessibility issue,4,30,Medium,Resolved,2025-10-06 02:36:58,2025-10-08 03:23:34,1.02,49.14,72,True,False,1167,False,,24.46316,39.614799,Synthetic
SYN-000168,2025-10-06 02:46:00,20251006,2,2,2,Drainage issue,1,12,Medium,Resolved,2025-10-06 03:05:20,2025-10-08 04:51:43,0.9,50.1,72,True,False,1168,False,4.0,24.440385,39.603552,Synthetic
SYN-000169,2025-10-06 03:08:00,20251006,3,5,3,Damaged landscaping,7,18,Low,Resolved,2025-10-06 03:20:57,2025-10-07 21:09:32,0.6,42.03,57,True,False,1169,False,,24.445994,39.54514,Synthetic
SYN-000170,2025-10-06 03:22:00,20251006,3,5,2,Road obstruction,1,12,Low,Resolved,2025-10-06 03:44:49,2025-10-08 00:30:03,1.06,45.13,85,True,False,1170,False,4.0,24.459592,39.544011,Synthetic
SYN-000171,2025-10-06 03:23:00,20251006,3,4,1,Overflowing container,6,6,Medium,Resolved,2025-10-06 03:35:49,2025-10-06 17:34:35,0.59,14.19,24,True,False,1171,False,5.0,24.422236,39.556578,Synthetic
SYN-000172,2025-10-06 03:32:00,20251006,3,6,1,Street cleanliness,1,6,Medium,Resolved,2025-10-06 04:03:35,2025-10-06 22:49:12,1.46,19.29,24,True,False,1172,False,,24.490799,39.610537,Synthetic
SYN-000173,2025-10-06 03:59:00,20251006,3,12,5,Unsafe structure,1,29,Low,Resolved,2025-10-06 04:12:59,2025-10-09 19:54:35,0.65,87.93,85,False,False,1173,True,3.0,24.423735,39.552952,Synthetic
SYN-000174,2025-10-06 04:04:00,20251006,4,8,1,Missed collection,5,6,Medium,Resolved,2025-10-06 04:20:10,2025-10-06 23:27:30,0.75,19.39,24,True,False,1174,False,4.0,24.481143,39.663805,Synthetic
SYN-000175,2025-10-06 04:07:00,20251006,4,10,5,Facility damage,1,30,Medium,Resolved,2025-10-06 04:40:07,2025-10-07 23:01:52,1.53,42.91,72,True,False,1175,False,4.0,24.482755,39.572229,Synthetic
SYN-000176,2025-10-06 04:09:00,20251006,4,11,2,Road obstruction,5,12,Medium,Resolved,2025-10-06 04:26:56,2025-10-09 04:40:21,0.83,72.52,72,False,False,1176,False,,24.509123,39.590471,Synthetic
SYN-000177,2025-10-06 04:15:00,20251006,4,3,6,Electrical cabinet,1,36,Low,Resolved,2025-10-06 04:39:41,2025-10-07 00:00:28,1.14,19.76,28,True,False,1177,False,,24.47125,39.641005,Synthetic
SYN-000178,2025-10-06 04:17:00,20251006,4,1,3,Damaged landscaping,1,17,Medium,Resolved,2025-10-06 04:34:27,2025-10-08 00:53:26,0.81,44.61,48,True,False,1178,False,4.0,24.458575,39.616094,Synthetic
SYN-000179,2025-10-06 04:24:00,20251006,4,7,8,Congestion,4,47,Low,Resolved,2025-10-06 04:40:31,2025-10-06 15:40:39,0.77,11.28,14,True,False,1179,False,4.0,24.477086,39.653745,Synthetic
SYN-000180,2025-10-06 04:29:00,20251006,4,4,1,Street cleanliness,4,5,Medium,Resolved,2025-10-06 04:53:38,2025-10-06 23:05:38,1.14,18.61,24,True,False,1180,False,4.0,24.432459,39.574383,Synthetic
SYN-000181,2025-10-06 04:50:00,20251006,4,2,4,Sidewalk obstruction,3,24,Medium,Resolved,2025-10-06 04:57:42,2025-10-07 01:09:50,0.36,20.33,24,True,False,1181,False,5.0,24.452156,39.621791,Synthetic
SYN-000182,2025-10-06 04:53:00,20251006,4,7,6,Electrical cabinet,7,35,High,Resolved,2025-10-06 05:15:48,2025-10-07 05:13:08,1.06,24.34,17,False,False,1182,False,4.0,24.500062,39.640836,Synthetic
SYN-000183,2025-10-06 04:56:00,20251006,4,2,2,Road obstruction,7,12,Medium,Resolved,2025-10-06 05:11:15,2025-10-08 18:28:24,0.71,61.54,72,True,False,1183,False,,24.44219,39.611518,Synthetic
SYN-000184,2025-10-06 05:04:00,20251006,5,4,1,Street cleanliness,5,5,Low,Resolved,2025-10-06 05:14:49,2025-10-07 06:20:30,0.5,25.28,28,True,False,1184,False,5.0,24.440624,39.553956,Synthetic
SYN-000185,2025-10-06 05:06:00,20251006,5,1,6,Streetlight outage,7,35,Medium,Resolved,2025-10-06 05:24:21,2025-10-06 21:30:40,0.85,16.41,24,True,False,1185,False,,24.458873,39.604908,Synthetic
SYN-000186,2025-10-06 05:18:00,20251006,5,12,2,Pothole,2,11,High,Resolved,2025-10-06 05:37:06,2025-10-08 00:41:01,0.88,43.38,52,True,False,1186,False,,24.438652,39.58138,Synthetic
SYN-000187,2025-10-06 05:35:00,20251006,5,9,2,Road obstruction,1,11,Medium,Resolved,2025-10-06 05:51:11,2025-10-09 04:32:48,0.75,70.96,72,True,False,1187,False,4.0,24.437218,39.657316,Synthetic
SYN-000188,2025-10-06 06:12:00,20251006,6,4,4,Outdoor display,1,24,Medium,Resolved,2025-10-06 06:16:52,2025-10-07 03:33:51,0.23,21.36,24,True,False,1188,False,,24.410194,39.559178,Synthetic
SYN-000189,2025-10-06 06:34:00,20251006,6,12,3,Irrigation leak,3,17,Medium,Resolved,2025-10-06 07:06:20,2025-10-07 11:14:02,1.5,28.67,48,True,False,1189,False,,24.403895,39.583904,Synthetic
SYN-000190,2025-10-06 06:45:00,20251006,6,4,1,Street cleanliness,2,6,Medium,Resolved,2025-10-06 06:57:40,2025-10-07 00:53:09,0.59,18.14,24,True,False,1190,False,5.0,24.443577,39.535569,Synthetic
SYN-000191,2025-10-06 07:01:00,20251006,7,4,1,Waste accumulation,2,2,Medium,Resolved,2025-10-06 07:19:59,2025-10-07 00:12:02,0.88,17.18,24,True,False,1191,True,,24.429177,39.577217,Synthetic
SYN-000192,2025-10-06 07:24:00,20251006,7,6,4,Unauthorized occupation,1,19,Medium,Resolved,2025-10-06 07:35:15,2025-10-06 20:50:52,0.52,13.45,24,True,False,1192,False,,24.490911,39.615321,Synthetic
SYN-000193,2025-10-06 07:32:00,20251006,7,7,1,Street cleanliness,7,2,High,Resolved,2025-10-06 07:50:53,2025-10-06 18:32:47,0.87,11.01,17,True,False,1193,True,5.0,24.507906,39.632312,Synthetic
SYN-000194,2025-10-06 07:33:00,20251006,7,1,4,Sidewalk obstruction,2,20,Medium,Resolved,2025-10-06 08:02:14,2025-10-07 01:24:59,1.35,17.87,24,True,False,1194,False,4.0,24.471236,39.61545,Synthetic
SYN-000195,2025-10-06 07:48:00,20251006,7,5,1,Missed collection,1,1,Medium,Resolved,2025-10-06 08:08:27,2025-10-06 20:52:34,0.95,13.08,24,True,False,1195,False,4.0,24.453594,39.542108,Synthetic
SYN-000196,2025-10-06 07:48:00,20251006,7,11,5,Facility damage,4,26,Low,Resolved,2025-10-06 08:10:31,2025-10-08 15:57:53,1.04,56.16,85,True,False,1196,False,,24.520437,39.584932,Synthetic
SYN-000197,2025-10-06 08:11:00,20251006,8,5,6,Safety hazard,3,31,Medium,Resolved,2025-10-06 08:29:36,2025-10-07 01:49:18,0.86,17.64,24,True,False,1197,False,5.0,24.43354,39.552863,Synthetic
SYN-000198,2025-10-06 08:13:00,20251006,8,3,1,Overflowing container,7,1,Medium,Resolved,2025-10-06 08:22:33,2025-10-06 20:25:09,0.44,12.2,24,True,False,1198,False,,24.46299,39.648088,Synthetic
SYN-000199,2025-10-06 08:13:00,20251006,8,1,1,Missed collection,2,1,Medium,Resolved,2025-10-06 08:17:36,2025-10-07 10:27:04,0.21,26.23,24,False,False,1199,False,,24.456795,39.600094,Synthetic
SYN-000200,2025-10-06 08:47:00,20251006,8,8,8,Congestion,2,44,Low,Resolved,2025-10-06 09:15:14,2025-10-06 19:13:18,1.31,10.44,14,True,False,1200,False,3.0,24.486485,39.656095,Synthetic
SYN-000201,2025-10-06 08:54:00,20251006,8,11,1,Missed collection,1,1,Medium,Resolved,2025-10-06 09:00:55,2025-10-07 06:27:47,0.32,21.56,24,True,False,1201,False,4.0,24.517487,39.584962,Synthetic
SYN-000202,2025-10-06 09:10:00,20251006,9,10,5,Facility damage,1,26,Critical,Resolved,2025-10-06 09:36:28,2025-10-07 13:37:24,1.23,28.46,40,True,False,1202,False,,24.493701,39.570221,Synthetic
SYN-000203,2025-10-06 09:15:00,20251006,9,1,7,Vacant land waste,2,38,Low,Resolved,2025-10-06 09:25:51,2025-10-13 11:27:40,0.5,170.21,113,False,False,1203,False,3.0,24.465749,39.614322,Synthetic
SYN-000204,2025-10-06 09:43:00,20251006,9,12,4,Unauthorized occupation,5,19,Medium,Resolved,2025-10-06 09:48:56,2025-10-07 06:47:17,0.28,21.07,24,True,False,1204,False,5.0,24.441405,39.574861,Synthetic
SYN-000205,2025-10-06 09:44:00,20251006,9,6,7,Vacant land waste,2,38,Low,Resolved,2025-10-06 10:05:45,2025-10-08 17:57:24,1.01,56.22,113,True,False,1205,False,5.0,24.49023,39.610004,Synthetic
SYN-000206,2025-10-06 09:48:00,20251006,9,5,1,Street cleanliness,1,1,High,Resolved,2025-10-06 10:29:45,2025-10-06 19:05:11,1.93,9.29,17,True,False,1206,True,,24.468368,39.544331,Synthetic
SYN-000207,2025-10-06 10:20:00,20251006,10,3,2,Road obstruction,2,8,High,Resolved,2025-10-06 10:45:04,2025-10-09 18:52:43,1.16,80.55,52,False,False,1207,False,3.0,24.439657,39.633229,Synthetic
SYN-000208,2025-10-06 10:20:00,20251006,10,5,1,Overflowing container,4,2,Medium,Resolved,2025-10-06 10:36:29,2025-10-07 00:18:20,0.76,13.97,24,True,False,1208,False,4.0,24.465685,39.550931,Synthetic
SYN-000209,2025-10-06 10:46:00,20251006,10,6,8,Congestion,4,44,Medium,Resolved,2025-10-06 11:12:33,2025-10-06 19:56:48,1.23,9.18,12,True,False,1209,False,,24.498375,39.606594,Synthetic
SYN-000210,2025-10-06 10:50:00,20251006,10,3,3,Park cleanliness,2,14,Medium,Resolved,2025-10-06 11:11:25,2025-10-07 18:04:33,0.99,31.24,48,True,False,1210,False,5.0,24.439608,39.635813,Synthetic
SYN-000211,2025-10-06 11:07:00,20251006,11,12,1,Waste accumulation,1,2,Medium,Resolved,2025-10-06 11:20:02,2025-10-07 02:08:29,0.6,15.02,24,True,False,1211,False,,24.434108,39.551953,Synthetic
SYN-000212,2025-10-06 11:22:00,20251006,11,8,2,Road obstruction,2,7,Medium,Resolved,2025-10-06 11:29:27,2025-10-09 18:26:31,0.35,79.08,72,False,False,1212,False,4.0,24.474196,39.653376,Synthetic
SYN-000213,2025-10-06 11:23:00,20251006,11,2,2,Damaged pavement,7,8,Medium,Resolved,2025-10-06 11:30:22,2025-10-08 13:35:56,0.34,50.22,72,True,False,1213,False,,24.439396,39.614324,Synthetic
SYN-000214,2025-10-06 11:26:00,20251006,11,7,3,Damaged landscaping,5,14,High,Resolved,2025-10-06 11:43:27,2025-10-07 02:57:37,0.81,15.53,35,True,False,1214,False,,24.483337,39.642139,Synthetic
SYN-000215,2025-10-06 11:30:00,20251006,11,9,1,Waste accumulation,2,1,Medium,Resolved,2025-10-06 11:42:41,2025-10-07 14:00:39,0.59,26.51,24,False,False,1215,False,3.0,24.460685,39.655237,Synthetic
SYN-000216,2025-10-06 11:32:00,20251006,11,6,1,Missed collection,3,2,Critical,Resolved,2025-10-06 11:39:05,2025-10-06 19:05:12,0.33,7.55,13,True,False,1216,False,,24.496176,39.615246,Synthetic
SYN-000217,2025-10-06 11:34:00,20251006,11,9,1,Overflowing container,1,1,High,Resolved,2025-10-06 12:01:22,2025-10-06 21:18:25,1.27,9.74,17,True,False,1217,False,,24.451579,39.644968,Synthetic
SYN-000218,2025-10-06 11:34:00,20251006,11,9,4,Signage issue,4,20,Medium,Resolved,2025-10-06 11:46:04,2025-10-07 01:15:59,0.56,13.7,24,True,False,1218,False,4.0,24.438922,39.62444,Synthetic
SYN-000219,2025-10-06 11:36:00,20251006,11,1,1,Missed collection,3,1,Medium,Resolved,2025-10-06 11:52:36,2025-10-07 09:06:24,0.77,21.51,24,True,False,1219,False,,24.467308,39.603647,Synthetic
SYN-000220,2025-10-06 11:51:00,20251006,11,1,2,Damaged pavement,5,8,Low,Resolved,2025-10-06 12:03:32,2025-10-08 22:27:40,0.58,58.61,85,True,False,1220,False,5.0,24.465015,39.614101,Synthetic
SYN-000221,2025-10-06 11:59:00,20251006,11,4,1,Street cleanliness,2,1,Medium,Resolved,2025-10-06 12:35:09,2025-10-07 02:12:13,1.67,14.22,24,True,False,1221,False,,24.407159,39.563878,Synthetic
SYN-000222,2025-10-06 12:00:00,20251006,12,10,5,Facility damage,1,26,Low,Resolved,2025-10-06 12:17:27,2025-10-13 16:24:23,0.81,172.41,85,False,False,1222,True,,24.495749,39.586766,Synthetic
SYN-000223,2025-10-06 12:05:00,20251006,12,10,5,Accessibility issue,1,26,Low,Resolved,2025-10-06 12:21:17,2025-10-08 20:35:47,0.75,56.51,85,True,False,1223,False,,24.512718,39.586553,Synthetic
SYN-000224,2025-10-06 12:27:00,20251006,12,6,1,Street cleanliness,2,2,Medium,Resolved,2025-10-06 12:39:47,2025-10-07 01:48:32,0.59,13.36,24,True,False,1224,False,,24.502753,39.626302,Synthetic
SYN-000225,2025-10-06 12:31:00,20251006,12,5,3,Park cleanliness,7,14,Medium,Resolved,2025-10-06 12:44:07,2025-10-07 20:38:34,0.61,32.13,48,True,False,1225,False,4.0,24.460257,39.551829,Synthetic
SYN-000226,2025-10-06 12:35:00,20251006,12,4,1,Waste accumulation,1,1,Medium,Resolved,2025-10-06 12:52:18,2025-10-07 18:36:47,0.8,30.03,24,False,False,1226,False,,24.439183,39.53112,Synthetic
SYN-000227,2025-10-06 13:02:00,20251006,13,12,1,Waste accumulation,1,2,Medium,Resolved,2025-10-06 13:17:24,2025-10-07 12:13:51,0.71,23.2,24,True,False,1227,False,5.0,24.441928,39.545273,Synthetic
SYN-000228,2025-10-06 13:03:00,20251006,13,5,4,Sidewalk obstruction,4,19,Medium,Resolved,2025-10-06 13:38:18,2025-10-07 01:42:04,1.63,12.65,24,True,False,1228,False,4.0,24.45714,39.549772,Synthetic
SYN-000229,2025-10-06 13:03:00,20251006,13,4,6,Electrical cabinet,5,31,Low,Resolved,2025-10-06 13:09:14,2025-10-07 10:49:55,0.29,21.78,28,True,False,1229,False,,24.425203,39.551505,Synthetic
SYN-000230,2025-10-06 13:09:00,20251006,13,1,4,Outdoor display,1,20,Medium,Resolved,2025-10-06 13:18:29,2025-10-07 07:44:30,0.44,18.59,24,True,False,1230,False,4.0,24.460999,39.60679,Synthetic
SYN-000231,2025-10-06 13:35:00,20251006,13,2,2,Damaged pavement,5,7,Medium,Resolved,2025-10-06 13:55:56,2025-10-10 00:17:05,0.97,82.7,72,False,False,1231,False,,24.447181,39.612631,Synthetic
SYN-000232,2025-10-06 13:39:00,20251006,13,4,1,Waste accumulation,7,1,Medium,Resolved,2025-10-06 13:56:08,2025-10-07 04:35:09,0.79,14.94,24,True,False,1232,False,4.0,24.426182,39.549252,Synthetic
SYN-000233,2025-10-06 13:44:00,20251006,13,10,4,Unauthorized occupation,6,20,High,Resolved,2025-10-06 13:59:43,2025-10-07 05:15:03,0.73,15.52,17,True,False,1233,False,4.0,24.49691,39.572088,Synthetic
